#   delphi     C(delphi)    Nphi
 5.0000  0.000344773       122471
15.0000  0.000696427       123162
25.0000 -0.000697937       122969
35.0000  0.000760626       122664
45.0000 -0.000158073       123733
55.0000  0.000034401       123548
65.0000  0.000731161       123923
75.0000 -0.000275422       123451
85.0000  0.000377683       123544
95.0000 -0.000344672       123807
105.0000 -0.000595669       123130
115.0000 -0.000242161       124029
125.0000  0.000025808       122761
135.0000  0.000682164       123550
145.0000  0.000264174       124370
155.0000 -0.000267422       123065
165.0000 -0.000170101       123844
175.0000  0.000164755       122842
