#   dely     C(y)    Ny
 0.0500  0.000530957     54313759
 0.1500 -0.000061668     51654206
 0.2500 -0.000079589     48532331
 0.3500 -0.000048629     45291002
 0.4500 -0.000077920     41948393
 0.5500 -0.000068802     38559769
 0.6500  0.000039025     35115391
 0.7500 -0.000112342     31624534
 0.8500  0.000003471     28126777
 0.9500 -0.000005215     24630026
 1.0500  0.000021538     21155922
 1.1500 -0.000052344     17710759
 1.2500  0.000069445     14319397
 1.3500  0.000089799     11007740
 1.4500 -0.000081703      7776029
 1.5500 -0.000052266      4649690
 1.6500  0.000036144      1806333
 1.7500  0.000190164       188467
 1.8500         -nan            0
 1.9500         -nan            0
