#   delphi     C(delphi)    Nphi
 5.0000  0.001150368     26583166
15.0000 -0.000139910     26580336
25.0000 -0.000227305     26579919
35.0000 -0.000192605     26576369
45.0000 -0.000108954     26579144
55.0000 -0.000040406     26578397
65.0000 -0.000118884     26577828
75.0000 -0.000040235     26576734
85.0000 -0.000074326     26577481
95.0000 -0.000071099     26576993
105.0000  0.000029777     26574546
115.0000 -0.000066104     26580288
125.0000 -0.000124304     26565258
135.0000 -0.000031540     26567648
145.0000 -0.000022465     26576409
155.0000 -0.000035643     26585132
165.0000 -0.000057684     26574980
175.0000  0.000037007     26574169
