#   delphi     C(delphi)    Nphi
 5.0000  0.001083453     26580916
15.0000 -0.000204776     26584566
25.0000 -0.000211631     26575046
35.0000 -0.000184486     26575919
45.0000  0.000042899     26581741
55.0000 -0.000038354     26576208
65.0000 -0.000039099     26580744
75.0000 -0.000156501     26579028
85.0000 -0.000034516     26581920
95.0000 -0.000020837     26582656
105.0000 -0.000052341     26567148
115.0000  0.000012979     26575458
125.0000  0.000027700     26568037
135.0000 -0.000042534     26578934
145.0000 -0.000091424     26584631
155.0000 -0.000029431     26578694
165.0000 -0.000051452     26571853
175.0000  0.000079837     26576747
