#   dely     C(y)    Ny
 0.0500 -0.000448028       301560
 0.1500  0.000388294       289664
 0.2500 -0.000274078       270125
 0.3500 -0.000318696       247745
 0.4500  0.000682415       222797
 0.5500  0.000197044       197986
 0.6500 -0.000755599       171641
 0.7500  0.000557435       144223
 0.8500  0.000210843       118588
 0.9500 -0.000894342        93143
 1.0500  0.000526750        68813
 1.1500 -0.000136690        46576
 1.2500 -0.000141072        27799
 1.3500  0.000259947        14008
 1.4500  0.000342702         5191
 1.5500 -0.002467496         1238
 1.6500 -0.007060912           80
 1.7500 -0.000000000            1
 1.8500         -nan            0
 1.9500         -nan            0
