#   q     Cout       Nout      Cside       Nside       Clong        Nlong
  1.250 -0.061575766            5 -0.422776357            3 -0.118417630            8         -nan            0
  3.750 -0.173360724            8 -0.170298574            9 -0.334238398            9         -nan            0
  6.250 -0.133847716            7 -0.085141067           12 -0.083722799            3 -0.406511826            3
  8.750  0.069144110            7  0.019558004            5  0.110980993            6 -0.345656587            4
 11.250 -0.084867950            6 -0.012711455            4 -0.012293225            5 -0.064505295            9
 13.750 -0.225322434            5 -0.001548977            5 -0.025896363            7 -0.057441999            8
 16.250 -0.432134410            6 -0.085728973            7  0.119039107            6 -0.019550867           20
 18.750  0.078761521            6  0.086706338            6 -0.122002539            2 -0.125339804           18
 21.250  0.386562416            3 -0.669914804            2 -0.018818778            7  0.001140057           22
 23.750  0.021587826            9  0.117590690            4 -0.064645915            2 -0.007358199           23
 26.250  0.023481449            6  0.113717560            4  0.277547148            6  0.062417334           43
 28.750 -0.168217141            5  0.059466610            4 -0.144577803            8  0.135763482           40
 31.250 -0.053460148            6  0.078179200            4  0.055914284            3 -0.055813765           58
 33.750  0.000000000            2 -0.158032554            6 -0.077154356           11  0.048846014           63
 36.250 -0.237634746            9 -0.026835659            5 -0.328752586            6 -0.013983487           73
 38.750  0.722402881            6  0.013467334            8  0.286128233            3 -0.011845725           80
 41.250  0.328010032            1  0.595629369            7  0.154538263            9  0.156475679           84
 43.750  0.659424465            5  0.512101016            6  0.267345945            6 -0.094549901           90
 46.250  0.048729930            3 -0.051525852            5 -0.094421027            8  0.039006789          115
 48.750  0.035792917            3  0.093924507            9  0.419753607            3  0.008104891          124
 51.250  0.004805452            3  0.109024822            4 -0.094552427            9 -0.130276923          174
 53.750 -0.125148191            2 -0.058007288            7 -0.251018157            6 -0.047700266          163
 56.250 -0.060290348            3 -0.085199198           15  0.248789887            2  0.013233807          171
 58.750 -0.274313035            4  0.396419177            5 -0.025295645            4 -0.044549221          178
 61.250 -0.113102528            7 -0.247610744            7 -0.214747917            3 -0.027217683          191
 63.750  0.027830011           10  0.111748758            5 -0.195815356            5  0.042232403          219
 66.250  0.125198648            5 -0.319103085            4  0.006246206           11 -0.065207155          191
 68.750 -0.047579163            8  0.120539543            5  0.045336242            5 -0.031267637          227
 71.250 -0.180387391            2 -0.604915334            4 -0.088569883            1  0.083913656          222
 73.750  0.024081891            8 -0.090244753            9 -0.184595446           10  0.028126722          264
 76.250  0.098560381            3  0.064446225           14  0.198845958            4  0.064465242          302
 78.750 -0.258063708            9 -0.143720702            5  0.184546215            4 -0.039941017          309
 81.250 -0.028765144            8 -0.027248663            4  0.069155908            4 -0.058858014          307
 83.750 -0.113267398            4 -0.664465027            4  0.195550632            2 -0.052613218          322
 86.250 -0.044085784            6  0.597487745            3  0.126472793           12  0.021726647          367
 88.750  0.005797713            3 -0.158581548            6 -0.054268782            4  0.014343715          379
 91.250 -0.012601530            4 -0.022090100            6  0.033758034            7 -0.048856150          391
 93.750  0.165144459            5 -0.398849276            4  0.241211762            5 -0.042978079          385
 96.250 -0.181724919            5  0.143065424            4 -0.097416019            8  0.007986864          440
 98.750 -0.137483317            2  0.096144295            5  0.089816256            4  0.009664827          452
101.250  0.230063340            6  0.077988520            5  0.241480880            8 -0.021855257          450
103.750 -0.012445450            5  0.093707351            6  0.327697237            6  0.011289682          533
106.250  0.279519058            1  0.076633290            6  0.144874535            5  0.001982160          531
108.750 -0.025391925            4 -0.094716499            5  0.026093019            7  0.022668455          561
