#   dely     C(y)    Ny
 0.0500 -0.001214908       300348
 0.1500  0.000047923       289930
 0.2500 -0.000345620       270724
 0.3500 -0.000673872       248411
 0.4500  0.001092873       223581
 0.5500  0.000076402       197541
 0.6500 -0.000102584       170431
 0.7500 -0.000110856       143892
 0.8500  0.000189060       118970
 0.9500  0.000281449        92927
 1.0500  0.000566205        69114
 1.1500  0.000148761        46467
 1.2500  0.000075703        27905
 1.3500  0.001241539        14132
 1.4500 -0.000399076         5190
 1.5500  0.008451342         1201
 1.6500  0.001570879           98
 1.7500  0.000000000            1
 1.8500         -nan            0
 1.9500         -nan            0
