#   delphi     C(delphi)    Nphi
 5.0000  0.000511525       122965
15.0000 -0.000592480       123071
25.0000 -0.000385707       123391
35.0000  0.002039268       123776
45.0000  0.000584078       122792
55.0000 -0.000227889       123658
65.0000  0.000142282       123490
75.0000 -0.000250151       123787
85.0000  0.000159344       123980
95.0000 -0.000164603       123313
105.0000  0.000185558       123358
115.0000  0.000355939       123640
125.0000  0.000017552       123156
135.0000 -0.000532780       122555
145.0000 -0.000362220       123744
155.0000 -0.000568381       122874
165.0000  0.000277825       123357
175.0000  0.000181506       123397
