#   delphi     C(delphi)    Nphi
 5.0000 -0.001140935       123318
15.0000  0.000233059       123471
25.0000  0.000817327       122401
35.0000  0.000870764       123528
45.0000  0.000277224       123413
55.0000 -0.001026809       123622
65.0000 -0.000127577       123599
75.0000 -0.000113465       123365
85.0000 -0.000170058       123062
95.0000  0.000155872       123217
105.0000  0.000434274       123136
115.0000 -0.000008244       123208
125.0000 -0.000206132       122887
135.0000 -0.000004426       122534
145.0000 -0.000088486       123211
155.0000  0.000226685       123284
165.0000  0.000510934       123357
175.0000 -0.000337905       123634
