#   dely     C(y)    Ny
 0.0500 -0.000063553       300260
 0.1500 -0.000257676       289981
 0.2500 -0.000783207       271695
 0.3500  0.000652489       248436
 0.4500  0.000431939       222330
 0.5500  0.000157718       195611
 0.6500  0.000490361       170851
 0.7500  0.000292747       144701
 0.8500 -0.000154140       119127
 0.9500  0.000477908        93288
 1.0500 -0.000259363        68443
 1.1500 -0.000053939        46540
 1.2500  0.001202664        27819
 1.3500 -0.000121886        14025
 1.4500  0.001767214         5254
 1.5500 -0.001016098         1284
 1.6500  0.003432738          103
 1.7500         -nan            0
 1.8500         -nan            0
 1.9500         -nan            0
