#   dely     C(y)    Ny
 0.0500 -0.000051523       300323
 0.1500  0.000681709       290052
 0.2500 -0.000813022       270745
 0.3500  0.000890335       249553
 0.4500  0.000361613       222525
 0.5500  0.000162685       196332
 0.6500  0.000495229       170677
 0.7500  0.000150804       145329
 0.8500  0.000283686       118108
 0.9500  0.000136463        93260
 1.0500 -0.000454104        68512
 1.1500 -0.000128441        46252
 1.2500 -0.000150272        27896
 1.3500  0.000151615        13873
 1.4500  0.001204881         5250
 1.5500 -0.002444850         1242
 1.6500  0.010866764           85
 1.7500 -0.005534230            2
 1.8500         -nan            0
 1.9500         -nan            0
