#   delphi     C(delphi)    Nphi
 5.0000 -0.002520373       123374
15.0000  0.000790291       124204
25.0000 -0.000783207       123113
35.0000  0.001530682       123482
45.0000  0.000097904       123200
55.0000 -0.000544845       122949
65.0000  0.000207239       123506
75.0000 -0.000176539       123452
85.0000 -0.000320306       123464
95.0000  0.000013740       123427
105.0000 -0.000053874       123675
115.0000 -0.000322985       123645
125.0000  0.000182615       122781
135.0000 -0.000333109       123301
145.0000  0.000495185       122848
155.0000 -0.000561668       123507
165.0000 -0.000121381       123628
175.0000  0.000267119       123229
