#   delphi     C(delphi)    Nphi
 5.0000  0.001385020       123492
15.0000  0.002489435       123831
25.0000  0.001569217       123530
35.0000  0.000161770       123329
45.0000 -0.000807870       123539
55.0000 -0.001306860       123441
65.0000 -0.000418183       123388
75.0000 -0.000209084       123800
85.0000  0.000429334       123195
95.0000  0.000184409       123304
105.0000 -0.000120321       123590
115.0000 -0.000532867       123348
125.0000 -0.000372346       123650
135.0000  0.000030939       123188
145.0000 -0.000534724       123522
155.0000 -0.000406523       123258
165.0000 -0.000111299       122611
175.0000  0.000101444       123450
