#   delphi     C(delphi)    Nphi
 5.0000  0.000052795       123180
15.0000 -0.000041020       122910
25.0000  0.000057632       123287
35.0000 -0.000318886       123265
45.0000  0.001103607       123290
55.0000  0.000787340       123213
65.0000  0.000022421       122822
75.0000  0.000406502       123150
85.0000  0.000337832       123446
95.0000  0.000264506       123531
105.0000 -0.000063739       123320
115.0000 -0.000245043       123105
125.0000  0.000351853       123223
135.0000  0.000057941       123762
145.0000 -0.000105203       123079
155.0000  0.000646593       123392
165.0000  0.000017441       123778
175.0000  0.000574544       124143
