#   delphi     C(delphi)    Nphi
 5.0000  0.000586033       123390
15.0000  0.000404709       123657
25.0000 -0.000191651       123774
35.0000 -0.001411628       122880
45.0000  0.000356375       124020
55.0000  0.000510428       122934
65.0000 -0.000833425       123090
75.0000  0.000154795       123245
85.0000  0.000538174       122961
95.0000 -0.000347082       123973
105.0000  0.000685453       122983
115.0000  0.000016019       123725
125.0000 -0.000199403       124379
135.0000 -0.000009831       123354
145.0000  0.000195204       123307
155.0000  0.000125077       123984
165.0000 -0.000492119       123806
175.0000 -0.000291831       123739
