#   delphi     C(delphi)    Nphi
 5.0000 -0.002206069       123119
15.0000 -0.000423665       123659
25.0000 -0.001200544       123998
35.0000  0.000456384       123254
45.0000 -0.000349376       123486
55.0000  0.000224946       122679
65.0000  0.000694182       123261
75.0000 -0.000212794       123290
85.0000 -0.000380583       122804
95.0000  0.000385546       123097
105.0000 -0.000515192       123816
115.0000  0.000207331       123051
125.0000 -0.000544399       122820
135.0000 -0.000273973       123322
145.0000  0.000477707       123783
155.0000  0.000201044       123302
165.0000 -0.000166819       123692
175.0000  0.000069529       123749
