#   delphi     C(delphi)    Nphi
 5.0000 -0.000323877       123822
15.0000 -0.000850090       122871
25.0000 -0.000026417       123817
35.0000 -0.001385133       123796
45.0000 -0.000242525       123416
55.0000  0.000342243       123612
65.0000 -0.001253880       123213
75.0000 -0.000029290       123199
85.0000  0.000227007       124038
95.0000 -0.000239693       123573
105.0000 -0.000089330       123397
115.0000  0.000589615       123435
125.0000  0.000076742       123130
135.0000  0.000674348       123430
145.0000  0.000334287       123774
155.0000 -0.000391672       123111
165.0000 -0.000497078       123395
175.0000 -0.000269920       123094
