#   dely     C(y)    Ny
 0.0500 -0.000184485       300725
 0.1500  0.000217988       289916
 0.2500  0.000399950       271186
 0.3500 -0.000633764       248159
 0.4500  0.000824894       223435
 0.5500  0.000028918       196660
 0.6500  0.000547939       171711
 0.7500  0.000248308       144897
 0.8500  0.000605524       118676
 0.9500  0.000055432        93438
 1.0500  0.000090859        68458
 1.1500 -0.000560286        46440
 1.2500 -0.001016029        27734
 1.3500  0.000184956        14166
 1.4500 -0.000535636         5262
 1.5500  0.001308586         1215
 1.6500  0.002365221           97
 1.7500 -0.000000000            2
 1.8500         -nan            0
 1.9500         -nan            0
