#   delphi     C(delphi)    Nphi
 5.0000  0.001040582      1224129
15.0000  0.000183686      1223217
25.0000 -0.000237454      1221800
35.0000  0.000232064      1221965
45.0000  0.000183995      1221853
55.0000 -0.000135567      1224867
65.0000 -0.000126216      1224547
75.0000  0.000160907      1224302
85.0000  0.000171963      1223543
95.0000  0.000035432      1223237
105.0000  0.000080601      1224274
115.0000 -0.000161994      1222526
125.0000 -0.000191990      1225619
135.0000  0.000518390      1223393
145.0000 -0.000169617      1224624
155.0000  0.000198041      1224654
165.0000 -0.000038431      1224235
175.0000 -0.000029178      1226877
