#   dely     C(y)    Ny
 0.0500  0.000375033      2842332
 0.1500  0.000083348      2750427
 0.2500  0.000144278      2588967
 0.3500 -0.000341244      2388577
 0.4500  0.000072368      2163458
 0.5500  0.000067939      1928655
 0.6500 -0.000020845      1691178
 0.7500 -0.000129126      1454067
 0.8500  0.000098009      1217897
 0.9500 -0.000215508       982637
 1.0500 -0.000034513       759012
 1.1500  0.000236598       548273
 1.2500  0.000349665       360703
 1.3500 -0.000015507       208988
 1.4500  0.000466856        99963
 1.5500 -0.000216766        33048
 1.6500  0.004544779         4949
 1.7500  0.004074417           91
 1.8500         -nan            0
 1.9500         -nan            0
