#   dely     C(y)    Ny
 0.0500  0.000441140      2840631
 0.1500  0.000050185      2747813
 0.2500  0.000016013      2591254
 0.3500  0.000083217      2389908
 0.4500 -0.000098499      2162437
 0.5500  0.000031674      1928101
 0.6500 -0.000087465      1691883
 0.7500 -0.000025273      1454156
 0.8500 -0.000039895      1217728
 0.9500  0.000063179       983111
 1.0500 -0.000068732       760309
 1.1500  0.000123503       549262
 1.2500  0.000211616       361141
 1.3500 -0.000065585       209360
 1.4500 -0.000213212        99599
 1.5500  0.001275034        33329
 1.6500  0.002314183         5025
 1.7500 -0.003054327           94
 1.8500         -nan            0
 1.9500         -nan            0
