#   delphi     C(delphi)    Nphi
 5.0000  0.001136626      1223684
15.0000  0.000071960      1222143
25.0000  0.000418696      1224272
35.0000 -0.000096315      1225007
45.0000  0.000103019      1225323
55.0000 -0.000145570      1225295
65.0000  0.000178680      1223296
75.0000 -0.000106025      1225600
85.0000  0.000293057      1223712
95.0000 -0.000132377      1222719
105.0000  0.000109846      1224784
115.0000 -0.000105648      1224845
125.0000  0.000075489      1222868
135.0000 -0.000222877      1223409
145.0000  0.000056234      1224427
155.0000 -0.000002660      1223403
165.0000  0.000142105      1223355
175.0000 -0.000231292      1224884
