#   dely     C(y)    Ny
 0.0500  0.000311346      2844025
 0.1500 -0.000003590      2749898
 0.2500 -0.000162837      2591762
 0.3500  0.000011484      2388455
 0.4500  0.000049148      2164671
 0.5500 -0.000186904      1932164
 0.6500  0.000135314      1690758
 0.7500 -0.000163870      1454548
 0.8500  0.000128409      1217622
 0.9500  0.000253421       984506
 1.0500 -0.000044563       759281
 1.1500 -0.000074895       546905
 1.2500 -0.000328013       361691
 1.3500 -0.000513833       209764
 1.4500  0.000372769        99997
 1.5500  0.000944015        32981
 1.6500 -0.000598163         5073
 1.7500 -0.001903422           90
 1.8500         -nan            0
 1.9500         -nan            0
