#   delphi     C(delphi)    Nphi
 5.0000  0.001329513      1224035
15.0000  0.000120411      1224133
25.0000 -0.000066211      1221498
35.0000 -0.000209616      1225166
45.0000 -0.000409199      1224741
55.0000  0.000048838      1224840
65.0000 -0.000331742      1223224
75.0000  0.000209089      1222770
85.0000 -0.000385845      1223417
95.0000  0.000019469      1223919
105.0000 -0.000107857      1222496
115.0000 -0.000237090      1223519
125.0000 -0.000061710      1222371
135.0000  0.000045370      1224184
145.0000 -0.000231002      1223590
155.0000 -0.000024305      1224287
165.0000  0.000046290      1223958
175.0000 -0.000351106      1223955
