#   delphi     C(delphi)    Nphi
 5.0000  0.000674744      1222948
15.0000  0.000169304      1225313
25.0000  0.000084246      1222935
35.0000 -0.000017696      1221356
45.0000  0.000154840      1224069
55.0000  0.000033729      1224797
65.0000 -0.000099110      1223291
75.0000 -0.000159488      1223746
85.0000 -0.000157415      1224563
95.0000 -0.000061860      1224209
105.0000 -0.000092629      1224453
115.0000 -0.000326637      1223764
125.0000  0.000012605      1223584
135.0000  0.000027241      1222736
145.0000  0.000353785      1224030
155.0000 -0.000134372      1223546
165.0000 -0.000026180      1223329
175.0000  0.000064980      1222383
