#   delphi     C(delphi)    Nphi
 5.0000  0.000869818      1224679
15.0000  0.000168000      1224289
25.0000  0.000142077      1224169
35.0000  0.000209366      1224254
45.0000  0.000288339      1223105
55.0000  0.000193661      1224444
65.0000 -0.000243601      1224233
75.0000 -0.000244622      1222710
85.0000  0.000304921      1223930
95.0000  0.000100234      1222395
105.0000 -0.000049886      1220438
115.0000  0.000188093      1222986
125.0000 -0.000429814      1225407
135.0000  0.000043170      1223468
145.0000 -0.000043883      1222426
155.0000  0.000164303      1222850
165.0000  0.000127046      1223431
175.0000  0.000045381      1223866
