#   dely     C(y)    Ny
 0.0500  0.000276052      2845000
 0.1500  0.000062591      2749566
 0.2500 -0.000427757      2590186
 0.3500 -0.000066350      2386754
 0.4500 -0.000202692      2162338
 0.5500 -0.000011498      1927666
 0.6500 -0.000408193      1692709
 0.7500  0.000083264      1453031
 0.8500  0.000262406      1218136
 0.9500 -0.000024915       983474
 1.0500  0.000117489       760294
 1.1500  0.000361018       547914
 1.2500  0.000482795       361739
 1.3500 -0.000449915       208905
 1.4500 -0.000580511        99958
 1.5500 -0.000026574        33169
 1.6500  0.001098960         5175
 1.7500 -0.004019240           89
 1.8500         -nan            0
 1.9500         -nan            0
