#   delphi     C(delphi)    Nphi
 5.0000  0.001080836      1223847
15.0000  0.000121493      1224437
25.0000  0.000419949      1224213
35.0000  0.000020417      1224037
45.0000  0.000163786      1223735
55.0000  0.000120659      1224147
65.0000  0.000018387      1223965
75.0000  0.000135361      1220935
85.0000 -0.000149343      1223464
95.0000 -0.000081357      1223679
105.0000 -0.000191098      1224858
115.0000 -0.000286054      1223634
125.0000 -0.000142292      1223801
135.0000 -0.000188566      1223055
145.0000 -0.000257583      1224449
155.0000  0.000077006      1222892
165.0000 -0.000128011      1223855
175.0000  0.000013139      1222721
