#   delphi     C(delphi)    Nphi
 5.0000  0.000516026      1224148
15.0000  0.000421901      1223895
25.0000  0.000499677      1223938
35.0000  0.000318305      1224675
45.0000 -0.000272485      1221658
55.0000 -0.000025762      1223891
65.0000  0.000252953      1222575
75.0000 -0.000405721      1225000
85.0000 -0.000149503      1223935
95.0000 -0.000254036      1222220
105.0000  0.000264002      1224846
115.0000  0.000084037      1221988
125.0000 -0.000144369      1224281
135.0000  0.000035293      1224329
145.0000  0.000130317      1224662
155.0000  0.000041867      1224118
165.0000 -0.000398448      1224431
175.0000  0.000370260      1222508
