   1.25   0.18802471  547835.00000000    0.00080110    0.15029809  515826.00000000    0.00073557    0.18122844  527454.00000000    0.00083867   -0.16503455 19308.00000000   0.00236657
   3.75   0.18687165  536693.00000000    0.00080104    0.17906156  516264.00000000    0.00085642    0.20110297  522344.00000000    0.00070544    0.13831677 132530.00000000   0.00137303
   6.25   0.17813920  522551.00000000    0.00086732    0.18769439  516352.00000000    0.00067151    0.19551271  519961.00000000    0.00069961    0.20678702 353213.00000000   0.00088818
   8.75   0.16189666  509302.00000000    0.00083600    0.17750989  514880.00000000    0.00095286    0.16884964  513305.00000000    0.00078791    0.18184412 671351.00000000   0.00067450
  11.25   0.14112963  496162.00000000    0.00101913    0.15617000  516237.00000000    0.00092754    0.13268563  508514.00000000    0.00087252    0.13529799 1079079.00000000   0.00053201
  13.75   0.11629792  483504.00000000    0.00093257    0.12815382  516488.00000000    0.00074047    0.09645105  504469.00000000    0.00101578    0.09239516 1574966.00000000   0.00052439
  16.25   0.08988718  471322.00000000    0.00088253    0.09874679  515977.00000000    0.00079196    0.06890440  499429.00000000    0.00113005    0.06014792 2144664.00000000   0.00053105
  18.75   0.06979154  458063.00000000    0.00092471    0.07143917  516613.00000000    0.00098189    0.04391355  494059.00000000    0.00102976    0.03581590 2786361.00000000   0.00030442
  21.25   0.04913825  448358.00000000    0.00077500    0.04908159  514988.00000000    0.00095240    0.02726703  488190.00000000    0.00109844    0.01983940 3486871.00000000   0.00037297
  23.75   0.03229675  436987.00000000    0.00099333    0.03102403  517124.00000000    0.00079540    0.01635516  483739.00000000    0.00091823    0.01097639 4242496.00000000   0.00025347
  26.25   0.01842308  425681.00000000    0.00100815    0.01688449  516049.00000000    0.00090962    0.00987119  478926.00000000    0.00103609    0.00496163 5051371.00000000   0.00024872
  28.75   0.00911375  414088.00000000    0.00078876    0.00989288  516189.00000000    0.00082602    0.00526775  474178.00000000    0.00095661    0.00218016 5899637.00000000   0.00027773
  31.25   0.00229976  404426.00000000    0.00078696    0.00435134  515425.00000000    0.00088462    0.00329347  470029.00000000    0.00098539    0.00020760 6782119.00000000   0.00022713
  33.75  -0.00161675  395711.00000000    0.00077817    0.00095922  516494.00000000    0.00089575   -0.00053949  464558.00000000    0.00124362   -0.00046565 7704011.00000000   0.00022643
  36.25  -0.00678865  383780.00000000    0.00096935    0.00142187  516615.00000000    0.00116741    0.00029017  458617.00000000    0.00078824   -0.00118183 8643138.00000000   0.00023997
  38.75  -0.00715940  376752.00000000    0.00090000    0.00028662  515435.00000000    0.00076198    0.00024240  453580.00000000    0.00073902   -0.00106221 9603336.00000000   0.00019886
  41.25  -0.00855587  365827.00000000    0.00105423    0.00025826  517780.00000000    0.00088811    0.00086948  446534.00000000    0.00105364   -0.00136111 10581026.00000000   0.00019982
