#   dely     C(y)    Ny
 0.0500  0.000576400     54316878
 0.1500 -0.000015895     51650894
 0.2500 -0.000160460     48519324
 0.3500 -0.000014972     45280507
 0.4500  0.000107521     41953662
 0.5500 -0.000136258     38555833
 0.6500  0.000079617     35115296
 0.7500  0.000032752     31635141
 0.8500 -0.000023225     28128995
 0.9500 -0.000041122     24620116
 1.0500  0.000033565     21152895
 1.1500 -0.000069948     17712199
 1.2500 -0.000052086     14322803
 1.3500 -0.000082870     11005050
 1.4500  0.000021948      7779387
 1.5500  0.000235261      4649677
 1.6500  0.000335187      1807253
 1.7500 -0.000081856       188017
 1.8500         -nan            0
 1.9500         -nan            0
