#   dely     C(y)    Ny
 0.0500  0.000537628     54330122
 0.1500 -0.000162807     51657188
 0.2500 -0.000011579     48530426
 0.3500 -0.000080415     45282587
 0.4500  0.000009539     41961459
 0.5500 -0.000068887     38570689
 0.6500  0.000002170     35112473
 0.7500  0.000067848     31619611
 0.8500 -0.000006570     28128750
 0.9500  0.000023402     24618536
 1.0500 -0.000053829     21159819
 1.1500  0.000109505     17700620
 1.2500 -0.000140214     14318013
 1.3500  0.000250278     11010175
 1.4500 -0.000109515      7778464
 1.5500  0.000008831      4651428
 1.6500  0.000310941      1804709
 1.7500 -0.000172131       188135
 1.8500         -nan            0
 1.9500         -nan            0
