#   delphi     C(delphi)    Nphi
 5.0000  0.001146207     26582483
15.0000 -0.000217132     26582614
25.0000 -0.000011789     26565643
35.0000 -0.000180844     26581954
45.0000 -0.000048705     26579567
55.0000 -0.000129507     26581891
65.0000 -0.000200976     26571432
75.0000  0.000148379     26583000
85.0000 -0.000159667     26582044
95.0000 -0.000077473     26577113
105.0000  0.000091483     26576449
115.0000  0.000142192     26571526
125.0000  0.000037170     26580163
135.0000 -0.000007333     26575031
145.0000 -0.000001661     26569686
155.0000  0.000026321     26577130
165.0000 -0.000048259     26583335
175.0000  0.000061899     26567936
