#   delphi     C(delphi)    Nphi
 5.0000  0.001074198     26572158
15.0000  0.000047635     26568200
25.0000 -0.000011686     26577213
35.0000 -0.000092017     26583825
45.0000  0.000003706     26582689
55.0000 -0.000027103     26572699
65.0000  0.000053235     26578535
75.0000  0.000084455     26582059
85.0000 -0.000051828     26582522
95.0000 -0.000049058     26574393
105.0000 -0.000023989     26580691
115.0000 -0.000049702     26569760
125.0000 -0.000104387     26585804
135.0000  0.000018097     26575195
145.0000  0.000088893     26582566
155.0000 -0.000023917     26574169
165.0000  0.000018989     26583192
175.0000  0.000024293     26572908
