#   dely     C(y)    Ny
 0.0500  0.000442781     54306166
 0.1500  0.000049387     51662248
 0.2500 -0.000038673     48524089
 0.3500 -0.000069262     45276508
 0.4500 -0.000019281     41953441
 0.5500  0.000072475     38559337
 0.6500 -0.000046692     35109726
 0.7500  0.000139607     31626333
 0.8500 -0.000095441     28131116
 0.9500 -0.000064242     24619300
 1.0500 -0.000113248     21146486
 1.1500 -0.000038314     17706783
 1.2500  0.000085111     14322109
 1.3500 -0.000096309     11004012
 1.4500  0.000126260      7780027
 1.5500 -0.000008803      4649153
 1.6500  0.000162257      1808678
 1.7500  0.000123848       187798
 1.8500         -nan            0
 1.9500         -nan            0
