#   delphi     C(delphi)    Nphi
 5.0000  0.001098111     26574847
15.0000 -0.000044755     26569955
25.0000  0.000069700     26584645
35.0000 -0.000107748     26574069
45.0000 -0.000063225     26576809
55.0000 -0.000105084     26563497
65.0000  0.000101433     26578109
75.0000  0.000086862     26584801
85.0000  0.000088920     26587564
95.0000  0.000013123     26569405
105.0000 -0.000057360     26580577
115.0000 -0.000012132     26571557
125.0000  0.000019550     26571441
135.0000 -0.000107078     26576835
145.0000  0.000012317     26582251
155.0000 -0.000034852     26569947
165.0000 -0.000050329     26571290
175.0000 -0.000139297     26577738
