  2.50   0.5545782   1.1854572   0.9033905   2.8647864  -0.0135844        -nan
  7.50   0.0612155   0.4819954   0.3788198   1.1856726   1.1944731   1.1642487
 12.50  -0.0741623   0.2129028   0.1414131   0.7445055   0.6809967        -nan
 17.50  -0.0962507   0.1313332   0.1073095   0.3582744   0.4438901   0.6769864
 22.50  -0.0767757   0.0828854   0.0706625   0.1628287   0.3106914   0.1231794
 27.50  -0.0635617   0.0646123   0.0375863   0.1013951   0.2160191   0.1944258
 32.50  -0.0481952   0.0376684   0.0378266   0.0448497   0.1456932  -0.2685974
 37.50  -0.0381579   0.0335205   0.0139900  -0.0123477   0.1540990  -0.0608515
 42.50  -0.0257093   0.0226650   0.0135738  -0.0224419   0.1206953  -0.0986670
 47.50  -0.0182175   0.0186752   0.0177904   0.0116429   0.0830363   0.0857419
 52.50  -0.0117014   0.0145788   0.0176719  -0.0218471   0.0550679  -0.0002622
 57.50  -0.0054622   0.0127456   0.0069688  -0.0291241   0.0649830  -0.0285049
 62.50  -0.0032585   0.0094994   0.0102893  -0.0280318   0.0531368  -0.0886709
 67.50   0.0007566   0.0102996   0.0055933  -0.0070192   0.0436708  -0.0580094
 72.50  -0.0007036   0.0082046   0.0052174  -0.0206047   0.0450768  -0.0041543
 77.50   0.0009106   0.0062949   0.0053253  -0.0140166   0.0153848  -0.0062173
 82.50   0.0019809   0.0051479   0.0035246  -0.0107461   0.0335680   0.0382919
 87.50   0.0010420   0.0068184   0.0046611   0.0192207   0.0243006   0.0542624
 92.50   0.0022423   0.0034562   0.0049986   0.0148410   0.0232234   0.0027394
 97.50   0.0011004   0.0054877   0.0048341   0.0172482   0.0101543  -0.0370144
102.50   0.0010743   0.0020915   0.0017011  -0.0048548   0.0311268  -0.0079280
107.50   0.0007925   0.0046833   0.0030546   0.0076218   0.0075899  -0.0158262
112.50   0.0001919   0.0030338   0.0042627  -0.0061237   0.0172626   0.0601329
117.50   0.0015635   0.0033764   0.0025920   0.0138976   0.0163542   0.0115835
122.50   0.0004788   0.0029625   0.0039398   0.0216102  -0.0055903  -0.0182194
127.50   0.0017394   0.0031193   0.0031320  -0.0055902   0.0210366   0.0211084
132.50  -0.0004118   0.0015095   0.0015693   0.0099977   0.0055976  -0.0332061
137.50   0.0016396   0.0022366   0.0003963   0.0066605  -0.0040899   0.0409635
142.50   0.0010608   0.0015999   0.0016299   0.0099028   0.0147826   0.0122336
147.50   0.0005927   0.0015931   0.0004585   0.0009409   0.0070813   0.0080677
152.50   0.0013152   0.0005812   0.0003164   0.0096354   0.0148585  -0.0000199
157.50  -0.0000184   0.0004201   0.0024048   0.0050662   0.0017839   0.0338661
162.50  -0.0003177   0.0018638   0.0011725   0.0014791   0.0004269   0.0043304
167.50   0.0002488  -0.0009358   0.0015283  -0.0072125   0.0012978   0.0234875
172.50   0.0004912   0.0018194   0.0017815   0.0140637  -0.0038080  -0.0151106
177.50   0.0000969   0.0004314   0.0005552   0.0081353   0.0077560  -0.0037165
182.50   0.0006658   0.0003218  -0.0011259  -0.0088305   0.0043696  -0.0118196
187.50   0.0001200   0.0004781   0.0005724   0.0030635   0.0007875   0.0170418
192.50  -0.0002269   0.0014236   0.0025992   0.0003040   0.0100957   0.0140021
197.50   0.0003058   0.0004040   0.0001762  -0.0021033   0.0049964  -0.0084161
202.50  -0.0001237   0.0006991   0.0007670   0.0051770   0.0031387   0.0108764
207.50   0.0003245   0.0014737   0.0003811   0.0006377  -0.0006480  -0.0095910
212.50   0.0004277   0.0001802   0.0011138  -0.0019766   0.0046632   0.0110379
217.50   0.0009581   0.0001643   0.0013383  -0.0018006   0.0039290  -0.0088816
222.50  -0.0003065   0.0002085   0.0008095   0.0036085   0.0042589   0.0047033
227.50   0.0001547   0.0004982   0.0012594   0.0055282  -0.0007575   0.0099374
232.50  -0.0006450   0.0005615  -0.0000897  -0.0016910   0.0027993  -0.0134801
237.50  -0.0000702  -0.0002559   0.0010923   0.0049974  -0.0017794   0.0057776
242.50   0.0002191   0.0001240   0.0002831   0.0012131  -0.0046862   0.0109425
247.50   0.0001247  -0.0002160  -0.0007130  -0.0068287  -0.0003274   0.0074876
252.50   0.0001772  -0.0001388  -0.0000464   0.0031500   0.0017647  -0.0074037
257.50  -0.0005023   0.0003643   0.0001562  -0.0005815   0.0030791   0.0146857
262.50  -0.0006425  -0.0004696  -0.0001277   0.0064633   0.0003706  -0.0019684
267.50   0.0008003   0.0005570   0.0008352   0.0051740  -0.0006406  -0.0110965
272.50  -0.0001112  -0.0000693  -0.0009677   0.0001443   0.0002038   0.0041410
277.50  -0.0003456   0.0004816  -0.0000723   0.0069056  -0.0003376   0.0152481
282.50  -0.0006828   0.0008638  -0.0000279   0.0022411   0.0000456   0.0144720
287.50   0.0003178  -0.0000563   0.0003517   0.0000717   0.0029786  -0.0005025
292.50   0.0002423   0.0001100   0.0005196   0.0080063   0.0007939  -0.0031737
297.50   0.0003667   0.0001509   0.0000322   0.0013761  -0.0038019   0.0027534
302.50  -0.0000157  -0.0000245  -0.0002325  -0.0009365  -0.0026805   0.0341217
307.50  -0.0001791  -0.0002689  -0.0003307  -0.0053916   0.0022126   0.0003546
312.50   0.0003498   0.0003469  -0.0002126   0.0033536  -0.0033942   0.0085145
317.50   0.0001164   0.0000741  -0.0000326  -0.0013798   0.0011685   0.0002657
322.50   0.0001075   0.0001506  -0.0009262  -0.0014162   0.0009417   0.0151817
327.50   0.0006143  -0.0000162   0.0003790  -0.0040036   0.0032504  -0.0050134
332.50   0.0000199   0.0001262   0.0000587  -0.0004283   0.0013497   0.0143686
337.50  -0.0003043  -0.0006587   0.0006068   0.0008707   0.0043021   0.0024039
342.50   0.0003198   0.0002406   0.0002585   0.0021635  -0.0011753  -0.0013336
347.50   0.0003363  -0.0002202   0.0011614   0.0014677  -0.0032549  -0.0264173
352.50   0.0004225  -0.0001327   0.0001912  -0.0013405  -0.0002968  -0.0097853
357.50  -0.0002623  -0.0005473  -0.0000829   0.0035297  -0.0028715   0.0014194
362.50   0.0000957  -0.0000727   0.0005171  -0.0010301  -0.0053729   0.0035378
367.50   0.0004522   0.0001744  -0.0001502   0.0018014  -0.0019600   0.0005981
372.50   0.0002512  -0.0002414   0.0001129  -0.0033346   0.0015023   0.0003273
