#   dely     C(y)    Ny
 0.0500 -0.000396456       299910
 0.1500 -0.000205819       289759
 0.2500  0.000040564       271377
 0.3500  0.000064279       249282
 0.4500 -0.000012339       223195
 0.5500  0.000224926       197712
 0.6500  0.000030469       171183
 0.7500 -0.000052865       144328
 0.8500 -0.000107831       118219
 0.9500  0.000093484        93179
 1.0500 -0.000032573        68700
 1.1500  0.000436313        46259
 1.2500  0.000274762        28252
 1.3500  0.000498981        14094
 1.4500 -0.001232838         5316
 1.5500  0.000159567         1211
 1.6500 -0.000811744           89
 1.7500         -nan            0
 1.8500         -nan            0
 1.9500         -nan            0
