#   delphi     C(delphi)    Nphi
 5.0000 -0.000809063       123606
15.0000  0.000139304       123360
25.0000  0.000255543       123254
35.0000 -0.000553170       122902
45.0000  0.000535668       123405
55.0000 -0.000154681       123360
65.0000  0.000167897       122732
75.0000  0.000062950       123119
85.0000 -0.000000034       123700
95.0000 -0.000305122       123706
105.0000 -0.000029525       123406
115.0000 -0.000457273       123783
125.0000  0.000174936       123750
135.0000  0.000118894       123095
145.0000  0.000203701       123390
155.0000 -0.000321407       123910
165.0000 -0.000098991       123242
175.0000 -0.000066392       123165
