#   dely     C(y)    Ny
 0.0500 -0.000140844       299549
 0.1500 -0.000294823       290260
 0.2500 -0.000063026       270862
 0.3500 -0.000197126       248406
 0.4500 -0.000027507       223013
 0.5500  0.000298676       196858
 0.6500 -0.000289182       171149
 0.7500 -0.000109152       145014
 0.8500 -0.000556754       118389
 0.9500 -0.000125246        92864
 1.0500  0.000194161        68307
 1.1500 -0.000044495        46489
 1.2500  0.000310204        27685
 1.3500  0.001013067        14130
 1.4500 -0.001228703         5225
 1.5500  0.002798205         1176
 1.6500  0.002619070           89
 1.7500  0.000000000            1
 1.8500         -nan            0
 1.9500         -nan            0
