#   delphi     C(delphi)    Nphi
 5.0000  0.000136795       123578
15.0000 -0.000212879       123441
25.0000  0.000107494       123297
35.0000  0.000046110       123689
45.0000  0.000147356       122930
55.0000 -0.000702867       124000
65.0000 -0.000379676       123422
75.0000  0.000159210       123484
85.0000  0.000010431       123117
95.0000 -0.000284544       123865
105.0000  0.000158259       123627
115.0000  0.000280361       123690
125.0000  0.000016283       123328
135.0000 -0.000033061       123751
145.0000  0.000031530       123502
155.0000  0.000292449       123023
165.0000  0.000161457       123698
175.0000  0.000174361       123403
