#   delphi     C(delphi)    Nphi
 5.0000 -0.000771841       123459
15.0000  0.000034834       123555
25.0000  0.000468333       122988
35.0000 -0.000004225       123343
45.0000 -0.000235031       123270
55.0000  0.000203746       123405
65.0000 -0.000081147       123582
75.0000  0.000422201       123990
85.0000 -0.000135347       122768
95.0000  0.000003698       123476
105.0000  0.000339868       123326
115.0000  0.000159412       123591
125.0000  0.000344260       122966
135.0000  0.000254706       122667
145.0000  0.000059238       123439
155.0000 -0.000131352       123521
165.0000 -0.000110301       123286
175.0000  0.000052554       123736
