   1.25  -0.12729272  153.00000000    0.03389448   -0.20959023  132.00000000    0.03165031   -0.22248690  157.00000000    0.02056904   -0.00016050   2.00000000         -nan
   3.75  -0.18658333  143.00000000    0.03591438   -0.14370717  131.00000000    0.04100143   -0.14246423  145.00000000    0.03004995   -0.35828983  18.00000000   0.01951094
   6.25  -0.14525094  138.00000000    0.03223900   -0.12005162  139.00000000    0.05743284   -0.11493215  145.00000000    0.03624925   -0.46491299  43.00000000   0.04278743
   8.75  -0.02359234  147.00000000    0.03204497   -0.01634950  153.00000000    0.04320793   -0.02041380  129.00000000    0.04355763   -0.29207224 109.00000000   0.03470384
  11.25   0.03544421  151.00000000    0.09347433    0.07058018  147.00000000    0.10080563    0.00396281  137.00000000    0.08129107   -0.13861530 151.00000000   0.02292997
  13.75   0.07374418  132.00000000    0.06341623    0.00445254  162.00000000    0.02617244    0.13085956  151.00000000    0.10823491   -0.04659809 261.00000000   0.03505887
  16.25   0.02597890  151.00000000    0.03973751    0.10287670  137.00000000    0.04057302    0.10070880  150.00000000    0.06090099    0.05582898 386.00000000   0.03212917
  18.75   0.07552204  128.00000000    0.03334950    0.02373278  151.00000000    0.04737688    0.08123991  140.00000000    0.06540158    0.06785876 493.00000000   0.02719516
  21.25   0.10535711  137.00000000    0.07749072    0.12075792  149.00000000    0.04779451    0.03559336  119.00000000    0.03696074    0.13786644 555.00000000   0.02761374
  23.75   0.04269206  129.00000000    0.02501793   -0.00001533  145.00000000    0.03198177    0.01742732  135.00000000    0.03695758    0.06917476 712.00000000   0.01794408
  26.25   0.16134763  132.00000000    0.05237959    0.06688148  138.00000000    0.05511280   -0.04260012  155.00000000    0.02798947    0.06324433 900.00000000   0.02844878
  28.75   0.08745473  137.00000000    0.06176248    0.02198487  142.00000000    0.06578591    0.04895851  138.00000000    0.05504796    0.04666425 1026.00000000   0.01949945
  31.25   0.07328997  147.00000000    0.02942764   -0.02339526  144.00000000    0.03878515   -0.02048659  140.00000000    0.05204932    0.04425354 1234.00000000   0.01465986
  33.75   0.04998450  142.00000000    0.04498484   -0.05570615  126.00000000    0.04026719    0.00785334  133.00000000    0.02361114    0.02042555 1430.00000000   0.01706446
  36.25  -0.00176044  125.00000000    0.03139040   -0.02035544  155.00000000    0.04594097   -0.00192206  123.00000000    0.02196126    0.00701551 1715.00000000   0.01163119
  38.75   0.11879771  139.00000000    0.05887592   -0.03820760  148.00000000    0.03046097   -0.06413432  122.00000000    0.05106776    0.00288394 1876.00000000   0.00884247
  41.25   0.05180617  145.00000000    0.07484648    0.00409402  147.00000000    0.02173733   -0.04374053  132.00000000    0.03528527   -0.01735757 2198.00000000   0.00736178
  43.75   0.06864066  120.00000000    0.03494919   -0.05414917  151.00000000    0.02743625   -0.03463598  133.00000000    0.04389567   -0.01339838 2412.00000000   0.00725049
  46.25   0.05713915  138.00000000    0.03160920   -0.01855848  128.00000000    0.03826077   -0.01866094  126.00000000    0.02239098   -0.00262272 2657.00000000   0.00729951
  48.75   0.04009473  122.00000000    0.02682349   -0.01374073  138.00000000    0.02381360    0.00662074  124.00000000    0.02238634   -0.02193474 2934.00000000   0.00710153
  51.25  -0.02136168  137.00000000    0.03307501   -0.02571173  108.00000000    0.02998187   -0.04513262  124.00000000    0.03257246   -0.01803279 3229.00000000   0.00514768
  53.75   0.01276362  124.00000000    0.04163078    0.01201539  130.00000000    0.02858032   -0.03423234  130.00000000    0.03745050   -0.01932657 3452.00000000   0.00549715
  56.25   0.01734534  118.00000000    0.03282295   -0.04341611  147.00000000    0.03058162    0.02105643  144.00000000    0.02782611   -0.01644047 3930.00000000   0.00443532
  58.75  -0.01848377  129.00000000    0.03833455   -0.01780370  145.00000000    0.02395294   -0.01112894  146.00000000    0.03322603   -0.01191413 4243.00000000   0.00412558
  61.25   0.04579869  129.00000000    0.02862979    0.02156753  159.00000000    0.02937963    0.01016214  131.00000000    0.02959812   -0.00947876 4721.00000000   0.00423385
  63.75   0.00245645  113.00000000    0.03265962    0.00096847  147.00000000    0.03717954    0.02005042  148.00000000    0.02509660   -0.00391546 5063.00000000   0.00462938
  66.25  -0.02172012  121.00000000    0.03825398    0.04664522  129.00000000    0.02470084   -0.00010085  132.00000000    0.02413918   -0.01249227 5304.00000000   0.00370686
  68.75  -0.04604438  110.00000000    0.03481193    0.02210430  121.00000000    0.03090961   -0.01971599  131.00000000    0.02916118   -0.00337620 5687.00000000   0.00480163
  71.25  -0.01735512  124.00000000    0.03661449   -0.05628620  156.00000000    0.02613184    0.01377265  147.00000000    0.02958562   -0.00257621 6118.00000000   0.00408056
  73.75  -0.01659659  124.00000000    0.03462138    0.00764023  155.00000000    0.02304097    0.02280146  130.00000000    0.03081478   -0.01119899 6559.00000000   0.00435305
  76.25   0.03911886  115.00000000    0.02820956   -0.01654335  138.00000000    0.02050247   -0.05797230  117.00000000    0.03077056   -0.00799642 6892.00000000   0.00291923
  78.75  -0.06930685  142.00000000    0.02934661   -0.00906271  142.00000000    0.02232077   -0.01890205  143.00000000    0.03366147   -0.01466801 7370.00000000   0.00296767
  81.25   0.00359921  111.00000000    0.03537705   -0.02333274  144.00000000    0.03251164   -0.00602367  123.00000000    0.03343793   -0.01109770 7893.00000000   0.00322822
  83.75   0.00357049  113.00000000    0.02878643    0.00520422  154.00000000    0.02784617    0.02684903  129.00000000    0.02835164   -0.01030102 8334.00000000   0.00272543
  86.25   0.02574668  109.00000000    0.02602872   -0.05080568  124.00000000    0.03012639   -0.01175320  130.00000000    0.02702773   -0.00407630 8619.00000000   0.00264265
  88.75  -0.03338123  118.00000000    0.02914614   -0.04035380  160.00000000    0.03106764    0.03127281  120.00000000    0.03135291   -0.01228885 9207.00000000   0.00270370
  91.25  -0.02060066  109.00000000    0.03301446   -0.02126662  143.00000000    0.01873570   -0.01156028  142.00000000    0.02315374   -0.00670013 9568.00000000   0.00353191
  93.75  -0.02172745  108.00000000    0.02644526   -0.03796485  140.00000000    0.02886350    0.02104203   96.00000000    0.02072324   -0.00306872 9904.00000000   0.00327031
  96.25   0.00878450  101.00000000    0.02810795   -0.01355007  100.00000000    0.02832992   -0.02149355  137.00000000    0.02227166   -0.00825213 10546.00000000   0.00303807
  98.75  -0.03827899  116.00000000    0.02693367    0.00379778  144.00000000    0.02443727    0.02138782  115.00000000    0.02904798   -0.00499374 11148.00000000   0.00229768
 101.25   0.05161577  113.00000000    0.03237828    0.00629367  147.00000000    0.02805972   -0.01004370  123.00000000    0.02799571   -0.00442675 11763.00000000   0.00328849
 103.75  -0.01656116  112.00000000    0.03369183   -0.02400005  142.00000000    0.02877736    0.03305573  126.00000000    0.02978776   -0.00178697 12060.00000000   0.00304806
 106.25  -0.03795401   97.00000000    0.01586182   -0.04611654  126.00000000    0.02687113    0.01505284  117.00000000    0.02925191   -0.00590352 12681.00000000   0.00214712
 108.75  -0.01556491  119.00000000    0.02509775   -0.04347767  122.00000000    0.02687040   -0.01885405  119.00000000    0.02172076   -0.00334818 13375.00000000   0.00251371
 111.25   0.00982356  107.00000000    0.03025648    0.00227179  147.00000000    0.02027681   -0.02482434  116.00000000    0.02592517   -0.00043746 13624.00000000   0.00225564
 113.75   0.01530370  127.00000000    0.02791994   -0.00750095  136.00000000    0.02930510   -0.05627708  106.00000000    0.03256537   -0.00748039 14151.00000000   0.00254039
 116.25   0.01927785  138.00000000    0.02382496    0.00057596  129.00000000    0.02342832   -0.00121009  130.00000000    0.02841804   -0.00203756 14731.00000000   0.00217301
 118.75  -0.00876515  107.00000000    0.03103526    0.02409238  161.00000000    0.02435780   -0.04072974  109.00000000    0.02911482   -0.00752311 15286.00000000   0.00284682
 121.25  -0.04493492  110.00000000    0.03853222   -0.00433386  133.00000000    0.02556281   -0.01583070  116.00000000    0.02085504   -0.00276854 15873.00000000   0.00215255
 123.75  -0.03706110  113.00000000    0.02245140   -0.02377532  149.00000000    0.01797210    0.02066935  112.00000000    0.03169482   -0.00303327 16708.00000000   0.00213059
 126.25  -0.01738116  114.00000000    0.03295785    0.02625565  146.00000000    0.02585956    0.02837049  111.00000000    0.02304182   -0.00327317 17114.00000000   0.00187382
 128.75  -0.03618796  105.00000000    0.02813465   -0.01693105  160.00000000    0.03030172   -0.01967861  119.00000000    0.02535965   -0.00136915 17826.00000000   0.00208675
