#   delphi     C(delphi)    Nphi
 5.0000  0.000308339       123384
15.0000 -0.000003393       123482
25.0000  0.000413898       124130
35.0000 -0.000345703       123263
45.0000  0.000138554       123210
55.0000 -0.000015973       123016
65.0000 -0.000491765       123474
75.0000  0.000236830       123007
85.0000  0.000464228       123453
95.0000  0.000065912       123568
105.0000 -0.000210874       123252
115.0000 -0.000682268       123561
125.0000  0.000179331       122597
135.0000 -0.000406966       123439
145.0000  0.000037122       123152
155.0000  0.000306622       123253
165.0000  0.000119990       122183
175.0000 -0.000163816       123151
