#   delphi     C(delphi)    Nphi
 5.0000 -0.000102959       123521
15.0000 -0.000497175       123357
25.0000  0.000328772       123584
35.0000  0.000125936       122495
45.0000 -0.000049961       123361
55.0000 -0.000133634       123819
65.0000  0.000036858       123124
75.0000 -0.000516276       122547
85.0000 -0.000120141       123202
95.0000  0.000101338       123648
105.0000  0.000347579       123599
115.0000 -0.000213012       122612
125.0000  0.000184822       122974
135.0000  0.000170575       123290
145.0000 -0.000362224       123381
155.0000  0.000068677       123972
165.0000  0.000056364       123535
175.0000 -0.000280529       123441
