#   delphi     C(delphi)    Nphi
 5.0000 -0.000041614       123561
15.0000  0.000035149       122830
25.0000 -0.000744486       123460
35.0000 -0.000282484       123603
45.0000  0.000027272       123763
55.0000  0.000333975       124034
65.0000 -0.000283164       123103
75.0000 -0.000323796       123398
85.0000  0.000674095       123056
95.0000 -0.000133204       123071
105.0000 -0.000090770       123161
115.0000 -0.000102789       122876
125.0000  0.000392844       123190
135.0000  0.000561864       123803
145.0000  0.000546108       123595
155.0000  0.000205516       123713
165.0000  0.000219775       123281
175.0000  0.000204387       123037
