#   delphi     C(delphi)    Nphi
 5.0000  0.000651863     26585462
15.0000  0.000259645     26583923
25.0000  0.000155573     26572698
35.0000  0.000145349     26577694
45.0000  0.000004591     26582538
55.0000 -0.000015617     26581828
65.0000  0.000065031     26578418
75.0000  0.000029370     26581422
85.0000  0.000022066     26583814
95.0000 -0.000010001     26581756
105.0000 -0.000023898     26576864
115.0000  0.000060299     26575948
125.0000  0.000002805     26589556
135.0000 -0.000008884     26584100
145.0000  0.000045154     26584133
155.0000  0.000022606     26573524
165.0000  0.000036361     26569376
175.0000 -0.000010457     26583433
