#   delphi     C(delphi)    Nphi
 5.0000  0.000722369     26569317
15.0000  0.000148039     26575834
25.0000 -0.000006975     26573191
35.0000  0.000061875     26575161
45.0000  0.000071367     26577864
55.0000  0.000032180     26583260
65.0000  0.000054350     26573541
75.0000 -0.000012196     26578390
85.0000  0.000098726     26573523
95.0000  0.000049412     26586766
105.0000 -0.000028750     26576119
115.0000  0.000006700     26562125
125.0000 -0.000004962     26584327
135.0000  0.000018434     26575171
145.0000 -0.000017149     26587416
155.0000  0.000001823     26579447
165.0000 -0.000030022     26577440
175.0000 -0.000082398     26585035
