#   delphi     C(delphi)    Nphi
 5.0000  0.000768609     26582416
15.0000  0.000199168     26577242
25.0000  0.000048198     26583715
35.0000  0.000046587     26585867
45.0000  0.000069835     26584125
55.0000  0.000094800     26589301
65.0000  0.000116874     26575869
75.0000  0.000037312     26576236
85.0000 -0.000024081     26582331
95.0000 -0.000029564     26577719
105.0000 -0.000041281     26578677
115.0000  0.000076930     26573021
125.0000  0.000035667     26583471
135.0000  0.000058708     26573742
145.0000  0.000017606     26571212
155.0000 -0.000045479     26574579
165.0000  0.000041960     26578454
175.0000  0.000068333     26575227
