#   dely     C(y)    Ny
 0.0500  0.000266547     54316878
 0.1500  0.000117529     51650894
 0.2500 -0.000020046     48519324
 0.3500  0.000040736     45280507
 0.4500  0.000026489     41953662
 0.5500  0.000065297     38555833
 0.6500  0.000057562     35115296
 0.7500  0.000014340     31635141
 0.8500 -0.000039221     28128995
 0.9500  0.000034900     24620116
 1.0500  0.000075076     21152895
 1.1500 -0.000045647     17712199
 1.2500  0.000053575     14322803
 1.3500  0.000087570     11005050
 1.4500 -0.000182720      7779387
 1.5500  0.000102313      4649677
 1.6500 -0.000056909      1807253
 1.7500  0.000155811       188017
 1.8500         -nan            0
 1.9500         -nan            0
