#   delphi     C(delphi)    Nphi
 5.0000  0.000621893     26580920
15.0000  0.000176731     26570439
25.0000  0.000158976     26573215
35.0000  0.000102145     26566733
45.0000  0.000061364     26574924
55.0000 -0.000022710     26573553
65.0000  0.000104211     26569456
75.0000 -0.000071244     26580468
85.0000  0.000018895     26574847
95.0000  0.000016090     26579317
105.0000  0.000050719     26576299
115.0000  0.000058861     26580819
125.0000  0.000033156     26579041
135.0000  0.000005370     26583243
145.0000 -0.000005377     26578848
155.0000 -0.000024824     26573157
165.0000 -0.000029430     26582772
175.0000  0.000017451     26575259
