#   dely     C(y)    Ny
 0.0500  0.000318761     54313432
 0.1500  0.000136202     51666566
 0.2500  0.000063196     48521215
 0.3500  0.000041304     45289603
 0.4500  0.000072821     41951655
 0.5500  0.000066024     38560833
 0.6500  0.000018443     35110092
 0.7500 -0.000021950     31620589
 0.8500  0.000056810     28124677
 0.9500  0.000025014     24633416
 1.0500 -0.000016999     21139159
 1.1500 -0.000084081     17709902
 1.2500 -0.000016548     14317813
 1.3500 -0.000107692     11008432
 1.4500  0.000017117      7777067
 1.5500  0.000070964      4647970
 1.6500 -0.000221071      1808195
 1.7500 -0.000622101       187504
 1.8500         -nan            0
 1.9500         -nan            0
