#   dely     C(y)    Ny
 0.0500  0.000321031     54314267
 0.1500  0.000036630     51664102
 0.2500  0.000067841     48517165
 0.3500  0.000003952     45277939
 0.4500 -0.000038747     41964409
 0.5500  0.000107374     38553343
 0.6500  0.000135479     35111585
 0.7500  0.000023016     31628479
 0.8500  0.000152107     28123843
 0.9500  0.000059164     24626408
 1.0500  0.000096976     21154203
 1.1500 -0.000163509     17712634
 1.2500  0.000127197     14321030
 1.3500 -0.000067677     11001708
 1.4500  0.000019049      7776109
 1.5500  0.000264756      4652787
 1.6500  0.000018160      1805086
 1.7500 -0.000540324       188240
 1.8500         -nan            0
 1.9500         -nan            0
