#   delphi     C(delphi)    Nphi
 5.0000  0.000823798     26575780
15.0000  0.000134162     26576807
25.0000  0.000180835     26569864
35.0000  0.000056124     26578022
45.0000  0.000032480     26580872
55.0000 -0.000073005     26574432
65.0000  0.000029635     26575949
75.0000 -0.000019670     26577345
85.0000 -0.000013959     26579438
95.0000  0.000067375     26577976
105.0000  0.000070515     26584997
115.0000 -0.000032257     26571853
125.0000  0.000075761     26581875
135.0000 -0.000044778     26583270
145.0000 -0.000037735     26583262
155.0000  0.000012290     26569850
165.0000 -0.000005722     26568276
175.0000  0.000010082     26572687
