#   delphi     C(delphi)    Nphi
 5.0000  0.000740472     26572158
15.0000  0.000176272     26568200
25.0000  0.000139123     26577213
35.0000  0.000089319     26583825
45.0000 -0.000019783     26582689
55.0000  0.000028526     26572699
65.0000  0.000092728     26578535
75.0000 -0.000005613     26582059
85.0000  0.000073307     26582522
95.0000 -0.000038484     26574393
105.0000  0.000044897     26580691
115.0000 -0.000011198     26569760
125.0000  0.000031058     26585804
135.0000  0.000090809     26575195
145.0000 -0.000005875     26582566
155.0000 -0.000004459     26574169
165.0000 -0.000059294     26583192
175.0000  0.000014820     26572908
