#   delphi     C(delphi)    Nphi
 5.0000  0.000738337     26578841
15.0000  0.000156276     26576788
25.0000  0.000085176     26580149
35.0000  0.000063354     26578967
45.0000  0.000120933     26583414
55.0000  0.000143148     26574388
65.0000  0.000078055     26576061
75.0000 -0.000039966     26590181
85.0000  0.000053758     26577114
95.0000  0.000011712     26578870
105.0000 -0.000035448     26579516
115.0000  0.000014086     26578836
125.0000  0.000033349     26576241
135.0000 -0.000029921     26582187
145.0000 -0.000050579     26575049
155.0000  0.000017391     26581219
165.0000  0.000042988     26575268
175.0000 -0.000013485     26571262
