#   dely     C(y)    Ny
 0.0500  0.000352787     54306166
 0.1500  0.000155261     51662248
 0.2500  0.000078362     48524089
 0.3500  0.000033769     45276508
 0.4500  0.000014012     41953441
 0.5500 -0.000032917     38559337
 0.6500  0.000000559     35109726
 0.7500  0.000021958     31626333
 0.8500  0.000021605     28131116
 0.9500 -0.000063789     24619300
 1.0500  0.000048556     21146486
 1.1500  0.000024837     17706783
 1.2500  0.000047620     14322109
 1.3500 -0.000005102     11004012
 1.4500  0.000114061      7780027
 1.5500 -0.000204983      4649153
 1.6500  0.000140099      1808678
 1.7500 -0.000262692       187798
 1.8500         -nan            0
 1.9500         -nan            0
