#   delphi     C(delphi)    Nphi
 5.0000  0.000807465     26585031
15.0000  0.000280116     26574763
25.0000  0.000205511     26576083
35.0000  0.000166043     26576568
45.0000  0.000173945     26578064
55.0000  0.000097145     26575303
65.0000  0.000134894     26584234
75.0000  0.000041009     26581680
85.0000  0.000046570     26580530
95.0000  0.000063994     26571488
105.0000  0.000067844     26579002
115.0000  0.000060565     26577916
125.0000  0.000018646     26580853
135.0000  0.000052226     26578796
145.0000  0.000048528     26572968
155.0000  0.000033210     26579115
165.0000  0.000064683     26565288
175.0000  0.000028639     26579915
