#   dely     C(y)    Ny
 0.0500  0.000376382     54318470
 0.1500  0.000190730     51649523
 0.2500  0.000131673     48528033
 0.3500  0.000110797     45295952
 0.4500  0.000063011     41943615
 0.5500  0.000101025     38567383
 0.6500  0.000083025     35119245
 0.7500  0.000099502     31625623
 0.8500  0.000071258     28130326
 0.9500  0.000046586     24629416
 1.0500  0.000062612     21148243
 1.1500  0.000101422     17713265
 1.2500  0.000002024     14327783
 1.3500  0.000011055     11008437
 1.4500  0.000032938      7778524
 1.5500 -0.000035133      4649600
 1.6500  0.000037832      1807937
 1.7500 -0.000072522       189014
 1.8500         -nan            0
 1.9500         -nan            0
