#   delphi     C(delphi)    Nphi
 5.0000  0.000765680     26583266
15.0000  0.000302174     26577906
25.0000  0.000174258     26577267
35.0000  0.000135673     26571566
45.0000  0.000146453     26572213
55.0000  0.000079420     26574233
65.0000  0.000082060     26580050
75.0000  0.000047010     26582558
85.0000  0.000109297     26576585
95.0000  0.000072500     26572452
105.0000  0.000045701     26572444
115.0000  0.000044815     26570800
125.0000  0.000052491     26582352
135.0000  0.000084810     26582850
145.0000  0.000058087     26582992
155.0000  0.000014700     26593238
165.0000  0.000041205     26573805
175.0000  0.000038733     26576390
