   1.25   0.05234351  550728.00000000    0.00026076    0.09001581  517036.00000000    0.00038366    0.08875796  526919.00000000    0.00034721    0.59043363 19330.00000000   0.00520894
   3.75   0.04649335  536133.00000000    0.00027772    0.05373052  516767.00000000    0.00027558    0.05243624  523564.00000000    0.00023348    0.19054963 132005.00000000   0.00070635
   6.25   0.03864677  520944.00000000    0.00026078    0.03383300  516639.00000000    0.00017394    0.03346019  518710.00000000    0.00029596    0.07867544 353579.00000000   0.00025242
   8.75   0.03232651  509502.00000000    0.00020244    0.02249441  514942.00000000    0.00021243    0.02235739  514212.00000000    0.00022696    0.04266393 671361.00000000   0.00014075
  11.25   0.02812318  496951.00000000    0.00023168    0.01488152  516014.00000000    0.00023665    0.01536986  510010.00000000    0.00023551    0.02610020 1081967.00000000   0.00015170
  13.75   0.02500813  483637.00000000    0.00024196    0.01041279  516497.00000000    0.00015447    0.01093055  504480.00000000    0.00017703    0.01727686 1576423.00000000   0.00013494
  16.25   0.02218455  472415.00000000    0.00018792    0.00683193  516649.00000000    0.00023015    0.00757255  500562.00000000    0.00023888    0.01189790 2148202.00000000   0.00011131
  18.75   0.02011978  460046.00000000    0.00019990    0.00499044  516356.00000000    0.00019235    0.00564911  493826.00000000    0.00021736    0.00860741 2787390.00000000   0.00010155
  21.25   0.01778977  449041.00000000    0.00022294    0.00379539  516352.00000000    0.00016125    0.00415736  488684.00000000    0.00024473    0.00631260 3487296.00000000   0.00006657
  23.75   0.01640095  436147.00000000    0.00026323    0.00314298  514265.00000000    0.00021450    0.00383027  483791.00000000    0.00019296    0.00501210 4243683.00000000   0.00007743
  26.25   0.01481998  427355.00000000    0.00027095    0.00247490  516481.00000000    0.00016067    0.00275926  479243.00000000    0.00019905    0.00391550 5052004.00000000   0.00006580
  28.75   0.01368899  415409.00000000    0.00021945    0.00182746  518558.00000000    0.00018626    0.00216414  473878.00000000    0.00019447    0.00314205 5905536.00000000   0.00005147
  31.25   0.01253713  404360.00000000    0.00023109    0.00180672  515271.00000000    0.00022641    0.00174462  467712.00000000    0.00020261    0.00262689 6783415.00000000   0.00005748
  33.75   0.01156770  394932.00000000    0.00029284    0.00179712  516970.00000000    0.00022250    0.00185914  463068.00000000    0.00021296    0.00234307 7699373.00000000   0.00005278
  36.25   0.01135233  385364.00000000    0.00022187    0.00137847  515689.00000000    0.00020634    0.00160318  458374.00000000    0.00017101    0.00200387 8641241.00000000   0.00007091
  38.75   0.01065745  375301.00000000    0.00024968    0.00099660  516808.00000000    0.00022538    0.00146882  452911.00000000    0.00022304    0.00168840 9611610.00000000   0.00004997
  41.25   0.00977981  366791.00000000    0.00024978    0.00110135  517501.00000000    0.00017625    0.00126396  447289.00000000    0.00020889    0.00151692 10584695.00000000   0.00004124
