#   delphi     C(delphi)    Nphi
 5.0000  0.000842136     26583166
15.0000  0.000254178     26580336
25.0000  0.000232101     26579919
35.0000  0.000124587     26576369
45.0000  0.000129260     26579144
55.0000  0.000154844     26578397
65.0000  0.000084467     26577828
75.0000  0.000084589     26576734
85.0000  0.000056968     26577481
95.0000  0.000081974     26576993
105.0000  0.000064495     26574546
115.0000  0.000076326     26580288
125.0000  0.000019823     26565258
135.0000  0.000028501     26567648
145.0000 -0.000018883     26576409
155.0000  0.000067639     26585132
165.0000  0.000044889     26574980
175.0000  0.000038532     26574169
