#   dely     C(y)    Ny
 0.0500  0.000372684     54333767
 0.1500  0.000172639     51662729
 0.2500  0.000138263     48529541
 0.3500  0.000127909     45289585
 0.4500  0.000132748     41952136
 0.5500  0.000092135     38554184
 0.6500  0.000068156     35119868
 0.7500  0.000036456     31626060
 0.8500  0.000083194     28125543
 0.9500  0.000021448     24625407
 1.0500  0.000040061     21152672
 1.1500  0.000051599     17715478
 1.2500  0.000073081     14322407
 1.3500  0.000093992     11005079
 1.4500  0.000007362      7774283
 1.5500 -0.000024707      4655555
 1.6500 -0.000141644      1806947
 1.7500 -0.000366022       188438
 1.8500         -nan            0
 1.9500         -nan            0
