#   dely     C(y)    Ny
 0.0500  0.000385468     54307679
 0.1500  0.000193610     51642315
 0.2500  0.000147394     48520691
 0.3500  0.000139687     45283118
 0.4500  0.000113864     41952722
 0.5500  0.000049880     38550518
 0.6500  0.000117607     35102380
 0.7500  0.000031640     31635108
 0.8500  0.000066235     28129769
 0.9500  0.000060919     24631597
 1.0500  0.000036076     21144733
 1.1500  0.000020716     17709813
 1.2500  0.000060407     14321074
 1.3500  0.000018538     11003260
 1.4500  0.000075894      7778892
 1.5500  0.000014952      4647748
 1.6500  0.000029141      1805798
 1.7500 -0.000183527       188304
 1.8500         -nan            0
 1.9500         -nan            0
